sequence_id	country	partner	subtype	status	date
PG-16-ZM-888442|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-151334|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-402644|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-607747|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-075561|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-641840|Zambia|PopART|2016-03	Zambia	PopART	D		2016-03
PG-16-ZM-584144|Zambia|PopART|2016-04	Zambia	PopART	C		2016-04
PG-17-ZM-827582|Zambia|PopART|2017-02	Zambia	PopART	C		2017-02
PG-17-ZM-878233|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-16-ZM-147781|Zambia|PopART|2016-04	Zambia	PopART	C		2016-04
PG-16-ZM-144644|Zambia|PopART|2016-05	Zambia	PopART	C		2016-05
PG-16-ZM-232554|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-457177|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-501362|Zambia|PopART|2016-02	Zambia	PopART	A1		2016-02
PG-16-ZM-828228|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-824370|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-757033|Zambia|PopART|2016-02	Zambia	PopART	A1		2016-02
PG-17-ZM-408484|Zambia|PopART|2017-02	Zambia	PopART	C		2017-02
PG-16-ZM-865435|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-043041|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-523563|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-611602|Zambia|PopART|2016-06	Zambia	PopART	D		2016-06
PG-16-ZM-334550|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-670570|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-107332|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-027560|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-18-ZM-445758|Zambia|PopART|2018-05	Zambia	PopART	C		2018-05
PG-16-ZM-267640|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-513700|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-17-ZM-037322|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-410881|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-16-ZM-060000|Zambia|PopART|2016-05	Zambia	PopART	C		2016-05
PG-17-ZM-261552|Zambia|PopART|2017-01	Zambia	PopART	C		2017-01
PG-16-ZM-510307|Zambia|PopART|2016-05	Zambia	PopART	C		2016-05
PG-16-ZM-353367|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-003825|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-678337|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-17-ZM-702366|Zambia|PopART|2017-10	Zambia	PopART	C		2017-10
PG-17-ZM-847364|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-441028|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-155461|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-364640|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-050507|Zambia|PopART|2017-09	Zambia	PopART	C		2017-09
PG-17-ZM-373284|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-546467|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-417614|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-400858|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-031325|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-681126|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-235834|Zambia|PopART|2017-09	Zambia	PopART	49_cpx		2017-09
PG-16-ZM-553314|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-784518|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-207647|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-16-ZM-526532|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-17-ZM-665856|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-653156|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-817050|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-281883|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-526430|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-858877|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-813712|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-552645|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-514305|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-372166|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-565111|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-081312|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-765202|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-818047|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-471283|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-730250|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-675753|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-074521|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-854883|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-166026|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-201242|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-537088|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-431863|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-288510|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-456112|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-771056|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-121005|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-007750|Zambia|PopART|2017-10	Zambia	PopART	C		2017-10
PG-17-ZM-656540|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-258484|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-352210|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-847226|Zambia|PopART|2017-10	Zambia	PopART	C		2017-10
PG-17-ZM-730502|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-145858|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-035151|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-472304|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-077382|Zambia|PopART|2017-10	Zambia	PopART	C		2017-10
PG-17-ZM-666718|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-348077|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-015510|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-18-ZM-413730|Zambia|PopART|2018-04	Zambia	PopART	C		2018-04
PG-17-ZM-646055|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-18-ZM-807884|Zambia|PopART|2018-05	Zambia	PopART	C		2018-05
PG-17-ZM-214564|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-228354|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-387245|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-014772|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-655042|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-075005|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-822674|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-15-ZM-050343|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-14-ZM-888626|Zambia|PopART|2014-12	Zambia	PopART	C		2014-12
PG-14-ZM-658668|Zambia|PopART|2014-12	Zambia	PopART	C		2014-12
PG-15-ZM-153286|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-16-ZM-736106|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-14-ZM-414854|Zambia|PopART|2014-12	Zambia	PopART	C		2014-12
PG-18-ZM-122386|Zambia|PopART|2018-01	Zambia	PopART	C		2018-01
PG-15-ZM-183064|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-15-ZM-447245|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-18-ZM-003767|Zambia|PopART|2018-06	Zambia	PopART	C		2018-06
PG-15-ZM-363037|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-16-ZM-366638|Zambia|PopART|2016-06	Zambia	PopART	C		2016-06
PG-17-ZM-250412|Zambia|PopART|2017-12	Zambia	PopART	C		2017-12
PG-15-ZM-675132|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-15-ZM-315634|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-16-ZM-737475|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-15-ZM-156501|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-15-ZM-316635|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-18-ZM-273483|Zambia|PopART|2018-01	Zambia	PopART	C		2018-01
PG-15-ZM-506740|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-15-ZM-780733|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-16-ZM-502716|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-15-ZM-748614|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-15-ZM-553107|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-476128|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-102365|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-622510|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-18-ZM-547178|Zambia|PopART|2018-03	Zambia	PopART	C		2018-03
PG-15-ZM-076621|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-15-ZM-154842|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-15-ZM-651066|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-18-ZM-631454|Zambia|PopART|2018-02	Zambia	PopART	C		2018-02
PG-15-ZM-023154|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-432737|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-18-ZM-413266|Zambia|PopART|2018-05	Zambia	PopART	C		2018-05
PG-17-ZM-241238|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-641773|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-073001|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-886074|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-434200|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-174632|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-248116|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-486853|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-145110|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-15-ZM-732506|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-171687|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-161336|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-17-ZM-310645|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-776733|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-364677|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-722662|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-240725|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-875271|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-18-ZM-005205|Zambia|PopART|2018-05	Zambia	PopART	C		2018-05
PG-17-ZM-240660|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-578861|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-856160a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-856160b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-646236a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-646236b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-506876a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-506876b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-15-ZM-578722|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-17-ZM-273848a|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-273848b|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-337816a|Zambia|PopART|2017-02	Zambia	PopART	C		2017-02
PG-17-ZM-337816b|Zambia|PopART|2017-02	Zambia	PopART	C		2017-02
PG-17-ZM-184284a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-184284b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-035776a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-035776b|Zambia|PopART|2017-05	Zambia	PopART			2017-05
PG-17-ZM-518863a|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-518863b|Zambia|PopART|2017-03	Zambia	PopART	C		2017-03
PG-17-ZM-851308|Zambia|PopART|2017-12	Zambia	PopART	C		2017-12
PG-15-ZM-857307|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-15-ZM-102832|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-16-ZM-164183|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-15-ZM-434065|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-17-ZM-035722|Zambia|PopART|2017-02	Zambia	PopART	C		2017-02
PG-15-ZM-612503|Zambia|PopART|2015-01	Zambia	PopART	C		2015-01
PG-15-ZM-441420|Zambia|PopART|2015-03	Zambia	PopART	A1		2015-03
PG-15-ZM-726463|Zambia|PopART|2015-03	Zambia	PopART	A1		2015-03
PG-15-ZM-757814|Zambia|PopART|2015-02	Zambia	PopART	C		2015-02
PG-17-ZM-618034a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-618034b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-668374a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-668374b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-877604a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-877604b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-164286a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-164286b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-151667a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-151667b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-324642a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-324642b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-230812a|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-17-ZM-230812b|Zambia|PopART|2017-04	Zambia	PopART	C		2017-04
PG-15-ZM-445636a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-445636b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-667356a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-667356b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-16-ZM-241100a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-241100b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-15-ZM-806860a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-806860b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-048257a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-048257b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-818782a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-818782b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-521471a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-521471b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-327343a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-327343b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-825122a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-825122b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-403672|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-185251a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-185251b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-101663a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-101663b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-18-ZM-708437|Zambia|PopART|2018-01	Zambia	PopART	C		2018-01
PG-16-ZM-383045|Zambia|PopART|2016-10	Zambia	PopART	C		2016-10
PG-15-ZM-708483a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-708483b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-048688a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-048688b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-562237a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-562237b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-646702a|Zambia|PopART|2015-11	Zambia	PopART	11_cpx		2015-11
PG-15-ZM-646702b|Zambia|PopART|2015-11	Zambia	PopART	11_cpx		2015-11
PG-16-ZM-615638a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-615638b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-15-ZM-551452a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-551452b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-16-ZM-425211a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-425211b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-15-ZM-473170a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-473170b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-16-ZM-446506a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-446506b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-15-ZM-835820|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-812528a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-812528b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-757587a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-757587b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-771746|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-010521a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-010521b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-153588a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-153588b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-573378a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-573378b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-16-ZM-010356a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-010356b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-872351a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-872351b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-434155a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-434155b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-521152|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-425060a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-425060b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-380053a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-380053b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-464372a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-464372b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-264187a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-264187b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-17-ZM-461088|Zambia|PopART|2017-11	Zambia	PopART	C		2017-11
PG-16-ZM-673747a|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-673747b|Zambia|PopART|2016-02	Zambia	PopART	C		2016-02
PG-16-ZM-552232a|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-552232b|Zambia|PopART|2016-01	Zambia	PopART	C		2016-01
PG-16-ZM-232885a|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-16-ZM-232885b|Zambia|PopART|2016-03	Zambia	PopART	C		2016-03
PG-15-ZM-640861a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-640861b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-850466|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-845612a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-845612b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-004648a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-004648b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-577468a|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-577468b|Zambia|PopART|2015-12	Zambia	PopART	C		2015-12
PG-15-ZM-133112a|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-133112b|Zambia|PopART|2015-11	Zambia	PopART	C		2015-11
PG-15-ZM-552136|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-17-ZM-877871|Zambia|PopART|2017-06	Zambia	PopART	A1		2017-06
PG-18-ZM-682481|Zambia|PopART|2018-04	Zambia	PopART	C		2018-04
PG-17-ZM-370402a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-370402b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-182130a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-182130b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-524618a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-524618b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-120071a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-120071b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-007035a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-007035b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-843457a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-843457b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-768506a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-768506b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-725355a|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-17-ZM-725355b|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-15-ZM-610086|Zambia|PopART|2015-03	Zambia	PopART	A1		2015-03
PG-15-ZM-518437|Zambia|PopART|2015-03	Zambia	PopART	A1		2015-03
PG-17-ZM-121170a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-121170b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-522767a|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-17-ZM-522767b|Zambia|PopART|2017-05	Zambia	PopART	C		2017-05
PG-15-ZM-005615|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-116308|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-530150|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-17-ZM-205641a|Zambia|PopART|2017-07	Zambia	PopART	C		2017-07
PG-17-ZM-205641b|Zambia|PopART|2017-07	Zambia	PopART	C		2017-07
PG-18-ZM-203178|Zambia|PopART|2018-05	Zambia	PopART	C		2018-05
PG-17-ZM-432031|Zambia|PopART|2017-07	Zambia	PopART	C		2017-07
PG-18-ZM-526328|Zambia|PopART|2018-04	Zambia	PopART	C		2018-04
PG-17-ZM-516501|Zambia|PopART|2017-07	Zambia	PopART	C		2017-07
PG-17-ZM-833253|Zambia|PopART|2017-07	Zambia	PopART	C		2017-07
PG-17-ZM-331521|Zambia|PopART|2017-06	Zambia	PopART	C		2017-06
PG-15-ZM-081305|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-15-ZM-831116|Zambia|PopART|2015-03	Zambia	PopART	C		2015-03
PG-16-ZM-036688|Zambia|PopART|2016-09	Zambia	PopART	C		2016-09
PG-16-ZM-550112a|Zambia|PopART|2016-07	Zambia	PopART	C		2016-07
